ID,tanggal_waktu,suhu,beban_listrik,kecepatan_angin,tekanan_udara,dampak_lingkungan,konsumsi_listrik
18322,2023-10-20 10:00:00,19.4,-15.7,25.0,1011.0,A,252.0
18323,2023-10-20 11:00:00,19.4,-12.9,26.79,1002.0,A,249.0
18324,2023-10-20 12:00:00,20.2,-14.3,2.015,1013.0,A,231.0
18325,2023-10-20 13:00:00,21.1,-16.4,2.905,1001.0,A,249.0
18326,2023-10-20 14:00:00,21.1,-13.6,5.445,1010.0,A,234.0
18327,2023-10-20 15:00:00,22.2,-13.6,2.79,1008.0,A,258.0
18328,2023-10-20 16:00:00,21.1,-14.3,5.67,997.0,A,240.0
18329,2023-10-20 17:00:00,20.2,-12.1,7.835,995.0,A,255.0
18330,2023-10-20 18:00:00,19.4,-12.9,10.125,995.0,A,252.0
18331,2023-10-20 19:00:00,20.2,-12.1,5.005,1005.0,A,99999.0
18332,2023-10-20 20:00:00,20.2,-10.7,4.38,1006.0,A,288.0
18333,2023-10-20 21:00:00,19.1,-12.1,6.295,1004.0,A,300.0
18334,2023-10-20 22:00:00,19.1,-10.0,1.765,993.0,A,273.0
18335,2023-10-20 23:00:00,18.3,-7.9,3.165,989.0,A,300.0
18336,2023-10-21 00:00:00,17.8,-10.7,4.33,987.0,A,324.0
18337,2023-10-21 01:00:00,19.1,-9.3,7.12,988.0,A,333.0
18338,2023-10-21 02:00:00,19.1,-10.0,7.76,1002.0,A,357.0
18339,2023-10-21 03:00:00,18.3,-7.9,2.415,1003.0,A,384.0
18340,2023-10-21 04:00:00,19.4,-7.9,2.015,990.0,A,396.0
18341,2023-10-21 05:00:00,18.3,-8.6,2.665,984.0,A,426.0
18342,2023-10-21 06:00:00,19.4,-5.7,6.545,993.0,B,345.0
18343,2023-10-21 07:00:00,18.3,-7.1,2.64,984.0,B,333.0
18344,2023-10-21 08:00:00,19.4,-7.1,2.665,1000.0,B,333.0
18345,2023-10-21 09:00:00,19.1,-5.7,5.33,989.0,B,342.0
18346,2023-10-21 10:00:00,18.7,-5.0,5.995,985.0,B,378.0
18347,2023-10-21 11:00:00,19.4,-5.7,9.035,982.0,B,414.0
18348,2023-10-21 12:00:00,19.8,-6.4,9.3,983.0,B,414.0
18349,2023-10-21 13:00:00,18.7,-6.4,1.515,983.0,B,441.0
18350,2023-10-21 14:00:00,19.4,-5.7,3.29,994.0,B,441.0
18351,2023-10-21 15:00:00,19.1,-3.6,3.415,990.0,B,447.0
18352,2023-10-21 16:00:00,19.4,-5.7,3.93,985.0,B,444.0
18353,2023-10-21 17:00:00,18.7,-5.7,5.445,995.0,A,444.0
18354,2023-10-21 18:00:00,18.7,-2.9,6.36,996.0,A,447.0
18355,2023-10-21 19:00:00,19.8,-6.4,2.665,994.0,A,450.0
18356,2023-10-21 20:00:00,19.1,-6.4,6.795,980.0,A,435.0
18357,2023-10-21 21:00:00,19.4,-5.7,8.585,992.0,A,465.0
18358,2023-10-21 22:00:00,18.7,-5.7,11.215,988.0,A,468.0
18359,2023-10-21 23:00:00,17.8,-6.4,13.72,983.0,A,456.0
18360,2023-10-22 00:00:00,16.7,-7.9,16.725,992.0,A,450.0
18361,2023-10-22 01:00:00,18.3,-8.6,2.015,996.0,A,462.0
18362,2023-10-22 02:00:00,18.7,-6.4,3.755,990.0,A,306.0
18363,2023-10-22 03:00:00,18.7,-8.6,12.695,994.0,A,213.0
18364,2023-10-22 04:00:00,18.3,-9.3,21.745,989.0,A,213.0
18365,2023-10-22 05:00:00,17.8,-9.3,29.295,1000.0,A,204.0
18366,2023-10-22 06:00:00,17.8,-13.6,33.715,991.0,A,195.0
18367,2023-10-22 07:00:00,17.1,-14.3,35.755,993.0,A,204.0
18368,2023-10-22 08:00:00,16.7,-13.6,40.4,992.0,A,207.0
18369,2023-10-22 09:00:00,17.8,-15.0,4.755,995.0,A,198.0
18370,2023-10-22 10:00:00,19.4,-14.3,5.77,1012.0,A,195.0
18371,2023-10-22 11:00:00,19.4,-15.0,5.27,998.0,A,213.0
18372,2023-10-22 12:00:00,19.8,-12.1,9.025,998.0,A,216.0
18373,2023-10-22 13:00:00,19.8,-11.4,11.28,1003.0,A,192.0
18374,2023-10-22 14:00:00,19.8,-13.6,14.41,1004.0,A,210.0
18375,2023-10-22 15:00:00,19.8,-13.6,17.79,996.0,A,216.0
18376,2023-10-22 16:00:00,20.6,-15.0,1.765,992.0,A,198.0
18377,2023-10-22 17:00:00,19.4,-13.6,2.39,1002.0,A,210.0
18378,2023-10-22 18:00:00,19.1,-12.9,3.305,999.0,A,210.0
18379,2023-10-22 19:00:00,18.7,-11.4,8.075,998.0,A,204.0
18380,2023-10-22 20:00:00,18.7,-10.7,10.58,1008.0,A,222.0
18381,2023-10-22 21:00:00,18.3,-10.7,13.245,1009.0,A,222.0
18382,2023-10-22 22:00:00,18.3,-11.4,13.885,988.0,A,222.0
18383,2023-10-22 23:00:00,19.4,-10.0,17.14,1002.0,A,270.0
18384,2023-10-23 00:00:00,19.4,-9.3,19.645,987.0,A,300.0
18385,2023-10-23 01:00:00,19.4,-9.3,21.435,987.0,A,288.0
18386,2023-10-23 02:00:00,18.3,-8.6,24.94,1002.0,A,255.0
18387,2023-10-23 03:00:00,18.3,-8.6,27.105,1000.0,A,240.0
18388,2023-10-23 04:00:00,18.7,-9.3,28.02,1005.0,A,258.0
18389,2023-10-23 05:00:00,17.8,-10.0,30.31,997.0,A,234.0
18390,2023-10-23 06:00:00,18.7,-9.3,32.1,1004.0,A,258.0
18391,2023-10-23 07:00:00,18.7,-7.1,33.765,995.0,A,255.0
18392,2023-10-23 08:00:00,19.1,-6.4,35.68,997.0,A,282.0
18393,2023-10-23 09:00:00,19.4,-6.4,38.685,986.0,B,306.0
18394,2023-10-23 10:00:00,18.3,-5.0,41.1,1005.0,B,282.0
18395,2023-10-23 11:00:00,19.4,-5.7,42.64,987.0,B,279.0
18396,2023-10-23 12:00:00,18.7,-7.9,2.265,985.0,A,279.0
18397,2023-10-23 13:00:00,19.4,-7.1,4.555,993.0,A,288.0
18398,2023-10-23 14:00:00,18.7,-5.7,3.415,1001.0,A,279.0
18399,2023-10-23 15:00:00,20.2,-7.9,2.79,992.0,A,309.0
18400,2023-10-23 16:00:00,20.2,-7.9,3.29,982.0,A,288.0
18401,2023-10-23 17:00:00,19.4,-7.9,6.295,985.0,A,300.0
18402,2023-10-23 18:00:00,18.3,-6.4,8.21,985.0,A,303.0
18403,2023-10-23 19:00:00,19.1,-7.9,10.59,989.0,A,321.0
18404,2023-10-23 20:00:00,17.8,-6.4,12.505,989.0,A,321.0
18405,2023-10-23 21:00:00,17.1,-8.6,2.64,998.0,A,363.0
18406,2023-10-23 22:00:00,17.4,-7.1,1.515,997.0,A,354.0
18407,2023-10-23 23:00:00,16.3,-10.7,1.89,996.0,A,384.0
18408,2023-10-24 00:00:00,16.7,-8.6,2.905,990.0,A,378.0
18409,2023-10-24 01:00:00,15.9,-12.1,3.415,992.0,A,402.0
18410,2023-10-24 02:00:00,15.5,-11.4,3.04,994.0,A,435.0
18411,2023-10-24 03:00:00,17.4,-11.4,4.58,1000.0,A,450.0
18412,2023-10-24 04:00:00,16.3,-12.9,7.335,987.0,A,462.0
18413,2023-10-24 05:00:00,16.7,-10.7,2.015,985.0,A,432.0
18414,2023-10-24 06:00:00,16.3,-12.9,2.665,994.0,A,447.0
18415,2023-10-24 07:00:00,15.9,-10.0,3.54,998.0,A,462.0
18416,2023-10-24 08:00:00,16.3,-11.4,2.515,986.0,A,459.0
18417,2023-10-24 09:00:00,17.8,-6.4,3.29,998.0,A,438.0
18418,2023-10-24 10:00:00,19.4,-5.7,4.455,988.0,A,414.0
18419,2023-10-24 11:00:00,20.6,-8.6,1.89,1004.0,A,201.0
18420,2023-10-24 12:00:00,21.4,-13.6,6.435,990.0,A,198.0
18421,2023-10-24 13:00:00,21.4,-12.1,14.61,983.0,A,207.0
18422,2023-10-24 14:00:00,21.4,-16.4,25.565,987.0,A,189.0
18423,2023-10-24 15:00:00,21.1,-16.4,33.88,987.0,A,180.0
18424,2023-10-24 16:00:00,19.4,-17.1,45.325,996.0,A,210.0
18425,2023-10-24 17:00:00,18.3,-20.7,58.535,989.0,A,189.0
18426,2023-10-24 18:00:00,17.8,-19.3,68.49,1007.0,A,204.0
18427,2023-10-24 19:00:00,17.4,-22.9,79.07,997.0,A,183.0
18428,2023-10-24 20:00:00,17.1,-20.0,89.625,1010.0,A,192.0
18429,2023-10-24 21:00:00,17.4,-20.7,99.33,1012.0,A,186.0
18430,2023-10-24 22:00:00,15.9,-22.9,104.89,998.0,A,210.0
18431,2023-10-24 23:00:00,17.1,-22.1,114.705,996.0,A,204.0
18432,2023-10-25 00:00:00,16.7,-23.6,124.66,1002.0,A,198.0
18433,2023-10-25 01:00:00,15.1,-22.9,130.22,1006.0,A,177.0
18434,2023-10-25 02:00:00,16.3,-22.9,135.78,1005.0,A,210.0
18435,2023-10-25 03:00:00,15.1,-20.0,3.665,1002.0,A,204.0
18436,2023-10-25 04:00:00,14.3,-21.4,5.895,997.0,A,198.0
18437,2023-10-25 05:00:00,13.9,-20.0,3.755,1002.0,A,183.0
18438,2023-10-25 06:00:00,15.1,-22.9,3.665,1012.0,A,189.0
18439,2023-10-25 07:00:00,14.7,-23.6,5.92,1006.0,A,201.0
18440,2023-10-25 08:00:00,14.3,-20.0,5.77,1006.0,A,183.0
18441,2023-10-25 09:00:00,15.1,-22.1,10.19,1013.0,A,192.0
18442,2023-10-25 10:00:00,15.5,-22.1,6.56,1015.0,A,192.0
18443,2023-10-25 11:00:00,16.7,-22.9,11.08,1016.0,A,201.0
18444,2023-10-25 12:00:00,16.7,-23.6,4.88,1012.0,A,213.0
18445,2023-10-25 13:00:00,18.3,-22.1,6.885,1012.0,A,192.0
18446,2023-10-25 14:00:00,18.3,-22.1,4.38,998.0,A,195.0
18447,2023-10-25 15:00:00,18.3,-18.6,8.01,1010.0,A,186.0
18448,2023-10-25 16:00:00,18.3,-21.4,9.175,1015.0,A,186.0
18449,2023-10-25 17:00:00,18.3,-20.7,11.465,1014.0,A,207.0
18450,2023-10-25 18:00:00,15.9,-18.6,4.88,1000.0,A,198.0
18451,2023-10-25 19:00:00,16.3,-20.7,4.755,1007.0,A,198.0
18452,2023-10-25 20:00:00,17.4,-20.7,7.135,1014.0,A,216.0
18453,2023-10-25 21:00:00,17.1,-17.9,12.03,1007.0,A,216.0
18454,2023-10-25 22:00:00,17.1,-18.6,16.95,1001.0,A,201.0
18455,2023-10-25 23:00:00,17.1,-20.0,20.745,1007.0,A,222.0
18456,2023-10-26 00:00:00,16.7,-21.4,25.915,1009.0,A,198.0
18457,2023-10-26 01:00:00,15.9,-17.9,29.045,1017.0,A,204.0
18458,2023-10-26 02:00:00,15.9,-21.4,32.8,1018.0,A,216.0
18459,2023-10-26 03:00:00,14.7,-20.0,4.13,1014.0,A,204.0
18460,2023-10-26 04:00:00,15.5,-19.3,6.795,1003.0,A,192.0
18461,2023-10-26 05:00:00,15.5,-17.9,7.835,1002.0,A,192.0
18462,2023-10-26 06:00:00,15.1,-18.6,11.09,1004.0,A,189.0
18463,2023-10-26 07:00:00,15.1,-17.1,12.755,1018.0,A,213.0
18464,2023-10-26 08:00:00,15.5,-20.7,14.42,1010.0,A,210.0
18465,2023-10-26 09:00:00,17.1,-17.9,16.21,1007.0,A,198.0
18466,2023-10-26 10:00:00,17.1,-17.1,2.39,1017.0,A,216.0
18467,2023-10-26 11:00:00,18.3,-17.9,3.29,1010.0,A,210.0
18468,2023-10-26 12:00:00,17.4,-18.6,4.205,1008.0,A,210.0
18469,2023-10-26 13:00:00,17.4,-18.6,3.165,1015.0,A,246.0
18470,2023-10-26 14:00:00,18.3,-17.1,4.18,1014.0,A,267.0
18471,2023-10-26 15:00:00,19.4,-17.1,3.88,1002.0,A,252.0
18472,2023-10-26 16:00:00,18.7,-16.4,7.01,1008.0,A,240.0
18473,2023-10-26 17:00:00,17.8,-15.0,11.28,995.0,A,252.0
18474,2023-10-26 18:00:00,17.8,-13.6,15.035,1008.0,A,324.0
18475,2023-10-26 19:00:00,17.4,-15.7,4.38,1010.0,A,396.0
18476,2023-10-26 20:00:00,17.1,-12.1,5.395,993.0,A,402.0
18477,2023-10-26 21:00:00,17.4,-12.9,5.91,992.0,A,363.0
18478,2023-10-26 22:00:00,16.7,-10.7,2.54,996.0,A,372.0
18479,2023-10-26 23:00:00,16.7,-13.6,5.08,999.0,A,339.0
18480,2023-10-27 00:00:00,16.3,-12.9,7.245,996.0,A,306.0
18481,2023-10-27 01:00:00,16.3,-12.1,8.16,989.0,A,321.0
18482,2023-10-27 02:00:00,16.7,-15.0,10.825,989.0,A,312.0
18483,2023-10-27 03:00:00,17.1,-15.0,11.865,1001.0,A,324.0
18484,2023-10-27 04:00:00,16.3,-15.0,1.765,1000.0,A,324.0
18485,2023-10-27 05:00:00,15.5,-14.3,3.29,1003.0,A,357.0
18486,2023-10-27 06:00:00,15.5,-15.7,2.64,993.0,A,393.0
18487,2023-10-27 07:00:00,15.1,-13.6,1.765,989.0,A,408.0
18488,2023-10-27 08:00:00,15.5,-13.6,2.78,992.0,A,390.0
18489,2023-10-27 09:00:00,16.3,-11.4,2.515,1003.0,A,399.0
18490,2023-10-27 10:00:00,17.8,-10.7,3.54,1000.0,A,405.0
18491,2023-10-27 11:00:00,17.8,-11.4,2.415,1002.0,A,393.0
18492,2023-10-27 12:00:00,19.8,-12.9,4.005,996.0,A,378.0
18493,2023-10-27 13:00:00,19.8,-10.7,3.04,1004.0,A,372.0
18494,2023-10-27 14:00:00,20.2,-15.0,2.765,988.0,A,369.0
18495,2023-10-27 15:00:00,21.1,-14.3,2.665,993.0,A,390.0
18496,2023-10-27 16:00:00,21.4,-13.6,2.39,989.0,A,357.0
18497,2023-10-27 17:00:00,20.2,-14.3,2.415,1002.0,A,378.0
18498,2023-10-27 18:00:00,21.1,-14.3,6.795,1003.0,A,384.0
18499,2023-10-27 19:00:00,19.1,-12.1,3.665,994.0,A,423.0
18500,2023-10-27 20:00:00,19.4,-12.9,4.705,1005.0,A,534.0
18501,2023-10-27 21:00:00,18.3,-12.9,7.835,1005.0,A,708.0
18502,2023-10-27 22:00:00,19.8,-12.9,4.005,1003.0,A,816.0
18503,2023-10-27 23:00:00,18.3,-17.1,9.025,1006.0,A,402.0
18504,2023-10-28 00:00:00,18.3,-15.7,11.28,1007.0,A,267.0
18505,2023-10-28 01:00:00,18.7,-17.1,3.415,1003.0,A,702.0
18506,2023-10-28 02:00:00,17.1,-12.1,4.33,996.0,A,438.0
18507,2023-10-28 03:00:00,18.3,-15.7,6.87,989.0,A,405.0
18508,2023-10-28 04:00:00,18.7,-14.3,3.665,999.0,A,297.0
18509,2023-10-28 05:00:00,18.7,-17.1,5.67,996.0,A,198.0
18510,2023-10-28 06:00:00,18.7,-16.4,9.94,992.0,A,189.0
18511,2023-10-28 07:00:00,18.7,-17.9,14.86,995.0,A,210.0
18512,2023-10-28 08:00:00,17.8,-17.9,20.655,1004.0,A,192.0
18513,2023-10-28 09:00:00,18.3,-15.0,24.95,999.0,A,207.0
18514,2023-10-28 10:00:00,19.1,-15.7,30.12,1005.0,A,213.0
18515,2023-10-28 11:00:00,19.1,-18.6,34.165,1005.0,A,210.0
18516,2023-10-28 12:00:00,20.6,-17.9,39.96,999.0,A,192.0
18517,2023-10-28 13:00:00,20.6,-17.1,44.505,1007.0,A,204.0
18518,2023-10-28 14:00:00,20.2,-17.1,47.76,991.0,A,201.0
18519,2023-10-28 15:00:00,20.2,-21.4,51.39,993.0,A,198.0
18520,2023-10-28 16:00:00,20.6,-20.7,5.005,1003.0,A,201.0
18521,2023-10-28 17:00:00,20.6,-16.4,8.01,994.0,A,207.0
18522,2023-10-28 18:00:00,19.1,-17.9,10.765,1009.0,A,216.0
18523,2023-10-28 19:00:00,19.4,-17.9,14.145,1000.0,A,204.0
18524,2023-10-28 20:00:00,18.7,-18.6,15.435,1001.0,A,219.0
18525,2023-10-28 21:00:00,18.3,-17.1,17.6,1000.0,A,246.0
18526,2023-10-28 22:00:00,15.9,-15.7,20.355,1001.0,A,267.0
18527,2023-10-28 23:00:00,17.4,-16.4,2.765,994.0,A,282.0
18528,2023-10-29 00:00:00,16.7,-15.0,2.79,1007.0,A,249.0
18529,2023-10-29 01:00:00,17.4,-15.7,7.31,994.0,A,240.0
18530,2023-10-29 02:00:00,17.4,-17.9,8.6,1004.0,A,198.0
18531,2023-10-29 03:00:00,17.1,-17.9,9.865,1000.0,A,204.0
18532,2023-10-29 04:00:00,17.1,-14.3,11.005,1010.0,A,198.0
18533,2023-10-29 05:00:00,17.8,-15.7,3.54,1014.0,A,201.0
18534,2023-10-29 06:00:00,17.4,-13.6,4.455,1013.0,A,243.0
18535,2023-10-29 07:00:00,16.3,-13.6,7.12,1012.0,A,225.0
18536,2023-10-29 08:00:00,17.1,-15.0,9.875,1015.0,A,204.0
18537,2023-10-29 09:00:00,17.4,-17.9,13.005,1003.0,A,198.0
18538,2023-10-29 10:00:00,18.3,-13.6,2.79,1009.0,A,216.0
18539,2023-10-29 11:00:00,18.7,-9.3,1.64,998.0,A,234.0
18540,2023-10-29 12:00:00,18.7,-10.0,2.655,1010.0,A,264.0
18541,2023-10-29 13:00:00,19.1,-10.0,3.415,1006.0,A,261.0
18542,2023-10-29 14:00:00,19.4,-9.3,4.33,1006.0,A,297.0
18543,2023-10-29 15:00:00,20.2,-12.1,6.12,996.0,A,300.0
18544,2023-10-29 16:00:00,19.4,-12.1,11.265,993.0,A,291.0
18545,2023-10-29 17:00:00,19.1,-11.4,13.27,1008.0,A,306.0
18546,2023-10-29 18:00:00,19.4,-10.7,15.06,993.0,A,327.0
18547,2023-10-29 19:00:00,19.1,-10.7,2.515,1004.0,A,321.0
18548,2023-10-29 20:00:00,18.7,-12.1,2.405,1001.0,A,336.0
18549,2023-10-29 21:00:00,17.8,-8.6,1.89,996.0,A,318.0
18550,2023-10-29 22:00:00,18.7,-10.0,2.64,1003.0,A,315.0
18551,2023-10-29 23:00:00,18.3,-10.0,2.325,1002.0,A,270.0
18552,2023-10-30 00:00:00,18.7,-10.7,2.765,997.0,A,249.0
18553,2023-10-30 01:00:00,17.4,-10.0,1.825,1003.0,A,258.0
18554,2023-10-30 02:00:00,17.4,-7.9,3.215,997.0,A,294.0
18555,2023-10-30 03:00:00,18.3,-10.0,4.755,992.0,B,351.0
18556,2023-10-30 04:00:00,17.1,-7.9,1.515,993.0,A,351.0
18557,2023-10-30 05:00:00,16.3,-8.6,2.54,1006.0,A,342.0
18558,2023-10-30 06:00:00,16.7,-12.1,2.39,1007.0,A,354.0
18559,2023-10-30 07:00:00,16.3,-8.6,1.765,992.0,A,360.0
18560,2023-10-30 08:00:00,16.3,-10.0,3.165,989.0,A,339.0
18561,2023-10-30 09:00:00,19.4,-7.9,4.205,1005.0,A,285.0
18562,2023-10-30 10:00:00,20.2,-10.0,1.64,999.0,A,294.0
18563,2023-10-30 11:00:00,21.8,-15.0,3.655,1002.0,A,246.0
18564,2023-10-30 12:00:00,21.4,-17.9,4.645,993.0,A,309.0
18565,2023-10-30 13:00:00,21.8,-15.0,12.045,1005.0,A,282.0
18566,2023-10-30 14:00:00,23.0,-17.9,17.605,996.0,A,288.0
18567,2023-10-30 15:00:00,22.2,-13.6,8.025,987.0,A,273.0
18568,2023-10-30 16:00:00,21.8,-13.6,15.8,1002.0,A,258.0
18569,2023-10-30 17:00:00,21.8,-16.4,21.11,999.0,A,339.0
18570,2023-10-30 18:00:00,20.6,-12.1,26.905,987.0,A,330.0
18571,2023-10-30 19:00:00,20.6,-10.0,29.925,993.0,A,372.0
18572,2023-10-30 20:00:00,20.2,-8.6,35.095,988.0,A,378.0
18573,2023-10-30 21:00:00,20.2,-11.4,38.225,992.0,A,402.0
18574,2023-10-30 22:00:00,20.2,-7.9,41.355,990.0,A,390.0
18575,2023-10-30 23:00:00,19.1,-7.9,2.64,996.0,A,423.0
18576,2023-10-31 00:00:00,17.4,-9.3,2.665,986.0,A,432.0
18577,2023-10-31 01:00:00,18.7,-7.9,4.33,995.0,A,450.0
18578,2023-10-31 02:00:00,17.4,-7.9,1.64,990.0,A,480.0
18579,2023-10-31 03:00:00,18.3,-10.0,2.655,1001.0,A,498.0
18580,2023-10-31 04:00:00,17.1,-6.4,2.39,991.0,A,492.0
18581,2023-10-31 05:00:00,17.4,-7.1,2.765,994.0,A,516.0
18582,2023-10-31 06:00:00,17.1,-9.3,3.405,996.0,A,543.0
18583,2023-10-31 07:00:00,17.4,-7.9,2.39,982.0,A,561.0
18584,2023-10-31 08:00:00,17.4,-10.0,1.89,994.0,A,570.0
18585,2023-10-31 09:00:00,18.7,-7.9,2.54,994.0,A,576.0
18586,2023-10-31 10:00:00,19.1,-6.4,2.015,995.0,A,600.0
18587,2023-10-31 11:00:00,20.6,-7.9,3.155,1000.0,A,594.0
18588,2023-10-31 12:00:00,20.2,-8.6,3.54,996.0,A,591.0
18589,2023-10-31 13:00:00,21.8,-7.9,5.205,999.0,A,606.0
18590,2023-10-31 14:00:00,21.1,-8.6,7.96,986.0,A,606.0
18591,2023-10-31 15:00:00,22.6,-8.6,11.34,994.0,A,99999.0
18592,2023-10-31 16:00:00,21.4,-6.4,14.985,988.0,A,570.0
18593,2023-10-31 17:00:00,21.1,-7.9,18.615,989.0,A,588.0
18594,2023-10-31 18:00:00,20.2,-7.1,21.87,998.0,A,549.0
18595,2023-10-31 19:00:00,19.1,-7.9,22.785,993.0,A,546.0
18596,2023-10-31 20:00:00,18.3,-5.7,24.825,986.0,A,522.0
18597,2023-10-31 21:00:00,19.8,-8.6,26.74,990.0,A,519.0
18598,2023-10-31 22:00:00,18.3,-9.3,27.505,988.0,A,597.0
18599,2023-10-31 23:00:00,18.7,-7.1,2.665,991.0,A,636.0
18600,2023-11-01 00:00:00,19.1,-8.6,7.435,1000.0,A,645.0
18601,2023-11-01 01:00:00,19.4,-6.4,4.505,996.0,A,630.0
18602,2023-11-01 02:00:00,19.4,-9.3,7.51,1002.0,A,435.0
18603,2023-11-01 03:00:00,19.8,-10.7,11.155,989.0,A,360.0
18604,2023-11-01 04:00:00,20.6,-12.9,17.09,986.0,A,225.0
18605,2023-11-01 05:00:00,20.6,-12.1,23.525,999.0,A,195.0
18606,2023-11-01 06:00:00,19.4,-10.7,29.675,989.0,A,183.0
18607,2023-11-01 07:00:00,19.4,-13.6,34.97,999.0,A,189.0
18608,2023-11-01 08:00:00,19.1,-12.1,41.53,1000.0,A,198.0
18609,2023-11-01 09:00:00,19.8,-14.3,46.215,1005.0,A,219.0
18610,2023-11-01 10:00:00,19.8,-17.9,52.525,1007.0,A,192.0
18611,2023-11-01 11:00:00,21.1,-18.6,58.195,997.0,A,213.0
18612,2023-11-01 12:00:00,20.2,-20.0,62.24,995.0,A,210.0
18613,2023-11-01 13:00:00,20.6,-18.6,66.885,994.0,A,192.0
18614,2023-11-01 14:00:00,20.2,-20.0,69.14,992.0,A,207.0
18615,2023-11-01 15:00:00,21.4,-17.9,71.805,999.0,A,198.0
18616,2023-11-01 16:00:00,21.1,-17.9,2.765,992.0,A,195.0
18617,2023-11-01 17:00:00,21.4,-20.0,2.905,1006.0,A,189.0
18618,2023-11-01 18:00:00,20.2,-19.3,3.42,990.0,A,207.0
18619,2023-11-01 19:00:00,19.8,-15.7,4.8100000000000005,1008.0,A,204.0
18620,2023-11-01 20:00:00,20.2,-15.7,4.63,1008.0,A,240.0
18621,2023-11-01 21:00:00,20.2,-17.9,2.54,996.0,A,354.0
18622,2023-11-01 22:00:00,20.6,-17.1,5.02,1009.0,A,453.0
18623,2023-11-01 23:00:00,19.4,-13.6,7.9,1001.0,A,438.0
18624,2023-11-02 00:00:00,18.3,-15.0,12.295,995.0,A,252.0
18625,2023-11-02 01:00:00,19.4,-14.3,16.439999999999998,995.0,A,219.0
18626,2023-11-02 02:00:00,17.4,-15.0,20.96,1002.0,A,186.0
18627,2023-11-02 03:00:00,18.3,-17.9,24.355,1009.0,A,189.0
18628,2023-11-02 04:00:00,17.1,-16.4,27.485,1003.0,A,201.0
18629,2023-11-02 05:00:00,16.7,-15.7,29.025,996.0,A,99999.0
18630,2023-11-02 06:00:00,15.5,-15.7,32.03,1004.0,A,219.0
18631,2023-11-02 07:00:00,17.1,-14.3,35.66,1006.0,A,189.0
18632,2023-11-02 08:00:00,17.8,-13.6,38.29,990.0,A,201.0
18633,2023-11-02 09:00:00,18.7,-15.7,3.54,1008.0,A,216.0
18634,2023-11-02 10:00:00,19.8,-15.7,2.39,992.0,A,216.0
18635,2023-11-02 11:00:00,20.6,-20.0,3.53,999.0,A,207.0
18636,2023-11-02 12:00:00,21.4,-18.6,4.195,1005.0,A,219.0
18637,2023-11-02 13:00:00,20.6,-17.9,4.505,1008.0,A,249.0
18638,2023-11-02 14:00:00,21.8,-15.0,9.05,1003.0,A,294.0
18639,2023-11-02 15:00:00,21.1,-10.7,15.485,1001.0,A,279.0
18640,2023-11-02 16:00:00,20.2,-13.6,21.545,994.0,A,240.0
18641,2023-11-02 17:00:00,20.6,-10.0,24.44,996.0,A,240.0
18642,2023-11-02 18:00:00,19.1,-8.6,28.835,988.0,A,279.0
18643,2023-11-02 19:00:00,19.8,-11.4,30.25,987.0,A,249.0
18644,2023-11-02 20:00:00,18.7,-10.0,32.665,1002.0,A,252.0
18645,2023-11-02 21:00:00,20.2,-10.0,36.185,998.0,A,261.0
18646,2023-11-02 22:00:00,18.7,-8.6,39.815,1003.0,A,264.0
18647,2023-11-02 23:00:00,18.7,-10.0,43.07,998.0,A,279.0
18648,2023-11-03 00:00:00,19.1,-11.4,44.485,999.0,A,273.0
18649,2023-11-03 01:00:00,18.3,-9.3,46.525,1004.0,A,279.0
18650,2023-11-03 02:00:00,17.4,-11.4,2.765,987.0,A,318.0
18651,2023-11-03 03:00:00,16.3,-12.1,2.515,997.0,A,258.0
18652,2023-11-03 04:00:00,17.8,-12.1,2.515,996.0,A,282.0
18653,2023-11-03 05:00:00,17.1,-12.1,3.155,995.0,A,294.0
18654,2023-11-03 06:00:00,17.8,-13.6,1.89,1001.0,A,291.0
18655,2023-11-03 07:00:00,17.8,-12.9,3.54,1003.0,A,285.0
18656,2023-11-03 08:00:00,17.8,-12.9,2.265,994.0,A,330.0
18657,2023-11-03 09:00:00,18.7,-10.0,3.03,1001.0,A,306.0
18658,2023-11-03 10:00:00,20.2,-11.4,4.545,1002.0,A,327.0
18659,2023-11-03 11:00:00,19.1,-10.0,2.54,992.0,A,324.0
18660,2023-11-03 12:00:00,20.6,-9.3,2.765,992.0,A,336.0
18661,2023-11-03 13:00:00,20.6,-7.1,2.915,988.0,A,336.0
18662,2023-11-03 14:00:00,21.4,-7.1,4.33,992.0,A,375.0
18663,2023-11-03 15:00:00,21.1,-8.6,6.995,995.0,A,348.0
18664,2023-11-03 16:00:00,21.4,-8.6,9.125,988.0,A,375.0
18665,2023-11-03 17:00:00,19.8,-7.1,13.895,992.0,A,387.0
18666,2023-11-03 18:00:00,20.2,-6.4,17.525,987.0,A,384.0
18667,2023-11-03 19:00:00,20.2,-8.6,19.655,991.0,A,408.0
18668,2023-11-03 20:00:00,21.1,-5.0,22.785,993.0,A,426.0
18669,2023-11-03 21:00:00,21.1,-7.9,25.665,993.0,A,459.0
18670,2023-11-03 22:00:00,19.8,-6.4,28.205,981.0,A,462.0
18671,2023-11-03 23:00:00,19.4,-5.0,2.765,987.0,A,486.0
18672,2023-11-04 00:00:00,19.4,-7.1,3.04,994.0,A,498.0
18673,2023-11-04 01:00:00,19.4,-4.3,3.305,998.0,A,507.0
18674,2023-11-04 02:00:00,19.8,-4.3,2.39,998.0,A,552.0
